algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
SGDClassifier,tfidf,2508,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966077944,0.961514295,0.970732749,0.971022156,0.961133732,0.966244837,0.965909393,0.932201465,18911,18911,37822,0.966123522,0.966077944,0.966077115,0.966123522,0.966077944,0.966077115
SGDClassifier,tfidf,2431,4,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966765375,0.961180773,0.972486886,0.972820052,0.960710697,0.966965389,0.966562924,0.933599202,18911,18911,37822,0.96683383,0.966765375,0.966764156,0.96683383,0.966765375,0.966764156
SGDClassifier,tfidf,2406,4,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966791814,0.961906755,0.971781305,0.972079742,0.961503887,0.966966493,0.966615278,0.933635843,18911,18911,37822,0.96684403,0.966791814,0.966790886,0.96684403,0.966791814,0.966790886
SGDClassifier,tfidf,2595,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967003331,0.961488217,0.97265186,0.97297869,0.961027973,0.967199327,0.966804979,0.934073367,18911,18911,37822,0.967070038,0.967003331,0.967002153,0.967070038,0.967003331,0.967002153
SGDClassifier,tfidf,2264,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965760668,0.961490097,0.970111016,0.970387605,0.961133732,0.965918362,0.965601509,0.931561224,18911,18911,37822,0.965800557,0.965760668,0.965759935,0.965800557,0.965760668,0.965759935
SGDClassifier,tfidf,2394,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966448099,0.963531266,0.969401873,0.969594416,0.963301782,0.966553333,0.966342201,0.932914669,18911,18911,37822,0.96646657,0.966448099,0.966447767,0.96646657,0.966448099,0.966447767
SGDClassifier,tfidf,2652,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966448099,0.961397636,0.971610351,0.971921104,0.960975094,0.966630729,0.966263459,0.932952091,18911,18911,37822,0.966503993,0.966448099,0.966447094,0.966503993,0.966448099,0.966447094
SGDClassifier,tfidf,2479,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965919306,0.961212312,0.970723368,0.971022156,0.960816456,0.966092332,0.965744506,0.931887145,18911,18911,37822,0.96596784,0.965919306,0.965918419,0.96596784,0.965919306,0.965918419
SGDClassifier,tfidf,2504,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96713553,0.961546499,0.972861578,0.973190207,0.961080852,0.967333316,0.966935334,0.934339566,18911,18911,37822,0.967204039,0.96713553,0.967134325,0.967204039,0.96713553,0.967134325
SGDClassifier,tfidf,2398,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965972186,0.961312952,0.970726496,0.971022156,0.960922215,0.966143162,0.965799474,0.931991908,18911,18911,37822,0.966019724,0.965972186,0.965971318,0.966019724,0.965972186,0.965971318
