,strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,estimators,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
,"[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.08584,100,10,60,0.7986,0.77548,0.69492,18266551.24,1686.16,0.999826667,0.999675089,0.999978655,0.999978667,0.999674667,0.999826775,0.999826558,0.999653539,15000,15000,30000,0.999826872,0.999826667,0.999826667,0.999826872,0.999826667,0.999826667,0.909972,0.884634114,0.939716847,0.943312,0.876632,0.91284617,0.906858341,0.822143773,5000,5000,10000,0.912175481,0.909972,0.909852256,0.912175481,0.909972,0.909852256
,"[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.086821333,100,10,60,0.74396,0.6992,0.7782,18266162.4,1722.52,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.910712,0.880929063,0.945765417,0.94988,0.871544,0.914061983,0.907079178,0.824054454,5000,5000,10000,0.91334724,0.910712,0.910570581,0.91334724,0.910712,0.910570581
,"[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.093340741,100,10,60,0.750462963,0.751,0.719407407,109119.0185,20.05555556,0.999962963,0.999949387,0.999976543,0.999976543,0.999949383,0.999962964,0.999962962,0.999925928,15000,15000,30000,0.999962965,0.999962963,0.999962963,0.999962965,0.999962963,0.999962963,0.911301852,0.882340845,0.945095407,0.949218519,0.873385185,0.914541299,0.907802879,0.82501622,5000,5000,10000,0.913718126,0.911301852,0.911172089,0.913718126,0.911301852,0.911172089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,w_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,exp_decay,0.910920238,0.910786494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
