algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
SGDClassifier,tfidf,533,1,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9075,0.874059115,0.947507138,0.9522,0.8628,0.911457835,0.903171778,0.81827654,5000,5000,10000,0.910783127,0.9075,0.907314807,0.910783127,0.9075,0.907314807
SGDClassifier,tfidf,532,1,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9082,0.873262619,0.950353045,0.955,0.8614,0.912304165,0.903692824,0.819999895,5000,5000,10000,0.911807832,0.9082,0.907998495,0.911807832,0.9082,0.907998495
SGDClassifier,tfidf,543,1,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9106,0.87850295,0.948645105,0.953,0.8682,0.914236378,0.906641604,0.824168661,5000,5000,10000,0.913574027,0.9106,0.910438991,0.913574027,0.9106,0.910438991
SGDClassifier,tfidf,527,0,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9126,0.882461995,0.947894051,0.952,0.8732,0.915913027,0.909015199,0.827774009,5000,5000,10000,0.915178023,0.9126,0.912464113,0.915178023,0.9126,0.912464113
SGDClassifier,tfidf,547,1,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.909,0.877864006,0.945727986,0.9502,0.8678,0.912600845,0.905089695,0.820791234,5000,5000,10000,0.911795996,0.909,0.90884527,0.911795996,0.909,0.90884527
SGDClassifier,tfidf,572,0,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9098,0.881280238,0.942931258,0.9472,0.8724,0.91305186,0.90629545,0.821902514,5000,5000,10000,0.912105748,0.9098,0.909673655,0.912105748,0.9098,0.909673655
SGDClassifier,tfidf,584,0,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9091,0.879992569,0.943036604,0.9474,0.8708,0.912453048,0.905479879,0.820611034,5000,5000,10000,0.911514587,0.9091,0.908966464,0.911514587,0.9091,0.908966464
SGDClassifier,tfidf,549,0,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9104,0.879157428,0.947253705,0.9516,0.8692,0.913945448,0.906549854,0.823600788,5000,5000,10000,0.913205567,0.9104,0.910247651,0.913205567,0.9104,0.910247651
SGDClassifier,tfidf,622,0,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9112,0.880177515,0.947735192,0.952,0.8704,0.914681015,0.907422852,0.82515175,5000,5000,10000,0.913956353,0.9112,0.911051933,0.913956353,0.9112,0.911051933
SGDClassifier,tfidf,570,1,,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9089,0.882078116,0.939771994,0.944,0.8738,0.91198918,0.905586071,0.819822554,5000,5000,10000,0.910925055,0.9089,0.908787625,0.910925055,0.9089,0.908787625
,,,,,,,,,,,,,,,,,,,,,,0.909542,,,,,,,,,,,,,,,,
